timestamp,ambulance_id,request_id,latitude,longitude,speed_kmph,heading_deg,status
2026-08-03 10:34:07,AMB0097,REQ01847,12.796644,80.219387,45.7,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-03 10:34:14,AMB0097,REQ01847,12.79744,80.220074,44.1,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-01 02:52:19,AMB0110,REQ00318,12.903069,80.226413,38.6,135.0,EN_ROUTE_TO_PATIENT
2026-08-01 02:52:27,AMB0110,REQ00318,12.919481,80.232538,24.3,135.0,EN_ROUTE_TO_PATIENT
2026-08-01 02:52:32,AMB0110,REQ00318,12.934479,80.237516,44.9,135.0,EN_ROUTE_TO_PATIENT
2026-08-01 02:52:40,AMB0110,REQ00318,12.950873,80.24232,42.1,135.0,EN_ROUTE_TO_PATIENT
2026-08-01 02:52:45,AMB0110,REQ00318,12.967501,80.247654,36.7,135.0,EN_ROUTE_TO_PATIENT
2026-08-01 02:52:53,AMB0110,REQ00318,12.983149,80.252141,23.3,135.0,EN_ROUTE_TO_PATIENT
2026-08-01 02:53:01,AMB0110,REQ00318,12.999428,80.258127,40.1,135.0,EN_ROUTE_TO_PATIENT
2026-08-01 02:53:06,AMB0110,REQ00318,13.014779,80.263566,39.6,135.0,EN_ROUTE_TO_PATIENT
2026-08-01 02:53:10,AMB0110,REQ00318,13.030735,80.268323,53.4,135.0,EN_ROUTE_TO_PATIENT
2026-08-01 02:54:18,AMB0110,REQ00318,13.030645,80.2686,50.6,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-01 02:54:23,AMB0110,REQ00318,13.032125,80.263647,23.4,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-01 02:54:29,AMB0110,REQ00318,13.034691,80.259381,20.1,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-01 02:54:37,AMB0110,REQ00318,13.0362,80.255165,53.4,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-01 02:54:44,AMB0110,REQ00318,13.037117,80.250205,45.8,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-01 02:54:51,AMB0110,REQ00318,13.038776,80.246399,34.7,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-01 02:54:55,AMB0110,REQ00318,13.041098,80.241425,23.6,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-01 02:54:59,AMB0110,REQ00318,13.04226,80.237132,53.8,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-01 02:55:06,AMB0110,REQ00318,13.044393,80.232775,44.9,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-01 02:55:12,AMB0110,REQ00318,13.04597,80.22846,46.2,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-01 02:55:17,AMB0110,REQ00318,13.046677,80.224654,34.4,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-01 02:55:23,AMB0110,REQ00318,13.048975,80.220021,40.9,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-01 02:55:27,AMB0110,REQ00318,13.049965,80.215415,31.7,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-01 02:55:35,AMB0110,REQ00318,13.051727,80.211159,41.5,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-06 09:04:40,AMB0028,REQ02643,13.081849,80.275075,50.4,135.0,EN_ROUTE_TO_PATIENT
2026-08-06 09:04:45,AMB0028,REQ02643,13.083226,80.262787,30.1,135.0,EN_ROUTE_TO_PATIENT
2026-08-06 09:04:50,AMB0028,REQ02643,13.085674,80.250732,47.4,135.0,EN_ROUTE_TO_PATIENT
2026-08-06 09:04:54,AMB0028,REQ02643,13.08784,80.239249,26.6,135.0,EN_ROUTE_TO_PATIENT
2026-08-06 09:05:00,AMB0028,REQ02643,13.08893,80.228396,34.1,135.0,EN_ROUTE_TO_PATIENT
2026-08-06 09:05:07,AMB0028,REQ02643,13.091585,80.216306,30.9,135.0,EN_ROUTE_TO_PATIENT
2026-08-06 09:05:15,AMB0028,REQ02643,13.092991,80.204421,34.6,135.0,EN_ROUTE_TO_PATIENT
2026-08-06 09:05:23,AMB0028,REQ02643,13.094911,80.192663,35.4,135.0,EN_ROUTE_TO_PATIENT
2026-08-06 09:05:30,AMB0028,REQ02643,13.09777,80.181763,30.6,135.0,EN_ROUTE_TO_PATIENT
2026-08-06 09:05:36,AMB0028,REQ02643,13.099397,80.169755,35.0,135.0,EN_ROUTE_TO_PATIENT
2026-08-06 09:06:31,AMB0028,REQ02643,13.099525,80.169657,44.8,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-06 09:06:39,AMB0028,REQ02643,13.079947,80.176262,25.0,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-06 09:06:47,AMB0028,REQ02643,13.060336,80.181438,49.7,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-06 09:06:54,AMB0028,REQ02643,13.040561,80.187493,27.6,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-06 09:07:02,AMB0028,REQ02643,13.021224,80.193271,43.1,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-06 09:07:06,AMB0028,REQ02643,13.002745,80.199373,46.5,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-06 09:07:12,AMB0028,REQ02643,12.982719,80.204957,51.7,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-06 09:07:20,AMB0028,REQ02643,12.963651,80.21092,39.0,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-06 09:07:27,AMB0028,REQ02643,12.94412,80.217169,53.5,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-06 09:07:33,AMB0028,REQ02643,12.924481,80.222956,48.7,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-06 09:07:39,AMB0028,REQ02643,12.905296,80.228642,22.0,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-17 16:11:27,AMB0047,REQ02096,13.10914,80.094647,37.0,135.0,EN_ROUTE_TO_PATIENT
2026-08-17 16:11:33,AMB0047,REQ02096,13.100268,80.092131,30.9,135.0,EN_ROUTE_TO_PATIENT
2026-08-17 16:11:37,AMB0047,REQ02096,13.091581,80.090902,21.2,135.0,EN_ROUTE_TO_PATIENT
2026-08-17 16:11:45,AMB0047,REQ02096,13.08249,80.089483,28.8,135.0,EN_ROUTE_TO_PATIENT
2026-08-17 16:11:53,AMB0047,REQ02096,13.073684,80.087903,36.4,135.0,EN_ROUTE_TO_PATIENT
2026-08-17 16:11:57,AMB0047,REQ02096,13.063766,80.086,46.2,135.0,EN_ROUTE_TO_PATIENT
2026-08-17 16:12:01,AMB0047,REQ02096,13.054746,80.084323,38.2,135.0,EN_ROUTE_TO_PATIENT
2026-08-17 16:12:05,AMB0047,REQ02096,13.045939,80.082359,51.6,135.0,EN_ROUTE_TO_PATIENT
2026-08-17 16:12:10,AMB0047,REQ02096,13.036375,80.080828,43.5,135.0,EN_ROUTE_TO_PATIENT
2026-08-17 16:12:16,AMB0047,REQ02096,13.02748,80.079719,21.2,135.0,EN_ROUTE_TO_PATIENT
2026-08-17 16:13:12,AMB0047,REQ02096,13.02751,80.079754,45.8,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-17 16:13:20,AMB0047,REQ02096,13.032489,80.088958,26.4,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-17 16:13:24,AMB0047,REQ02096,13.038273,80.099351,52.2,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-17 16:13:31,AMB0047,REQ02096,13.04372,80.108902,26.9,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-17 16:13:36,AMB0047,REQ02096,13.04942,80.118924,48.5,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-17 16:13:40,AMB0047,REQ02096,13.054021,80.128008,27.4,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-17 16:13:44,AMB0047,REQ02096,13.059285,80.137496,35.3,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-17 16:13:51,AMB0047,REQ02096,13.064899,80.147117,29.9,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-17 16:13:58,AMB0047,REQ02096,13.069813,80.157423,44.6,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-17 16:14:02,AMB0047,REQ02096,13.074631,80.166867,49.5,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-17 16:14:10,AMB0047,REQ02096,13.080564,80.176598,52.6,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-17 16:14:17,AMB0047,REQ02096,13.085551,80.187126,37.8,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-21 08:11:25,AMB0030,REQ00464,13.069387,80.264347,45.7,135.0,EN_ROUTE_TO_PATIENT
2026-08-21 08:11:32,AMB0030,REQ00464,13.067404,80.258169,33.1,135.0,EN_ROUTE_TO_PATIENT
2026-08-21 08:11:36,AMB0030,REQ00464,13.066071,80.251426,54.9,135.0,EN_ROUTE_TO_PATIENT
2026-08-21 08:11:41,AMB0030,REQ00464,13.064346,80.245022,27.6,135.0,EN_ROUTE_TO_PATIENT
2026-08-21 08:11:46,AMB0030,REQ00464,13.062443,80.238076,49.4,135.0,EN_ROUTE_TO_PATIENT
2026-08-21 08:11:52,AMB0030,REQ00464,13.060269,80.23114,41.0,135.0,EN_ROUTE_TO_PATIENT
2026-08-21 08:11:59,AMB0030,REQ00464,13.059168,80.224751,35.3,135.0,EN_ROUTE_TO_PATIENT
2026-08-21 08:12:04,AMB0030,REQ00464,13.057886,80.218623,44.9,135.0,EN_ROUTE_TO_PATIENT
2026-08-21 08:12:12,AMB0030,REQ00464,13.055514,80.2118,34.6,135.0,EN_ROUTE_TO_PATIENT
2026-08-21 08:12:16,AMB0030,REQ00464,13.05403,80.205552,54.8,135.0,EN_ROUTE_TO_PATIENT
2026-08-21 08:12:24,AMB0030,REQ00464,13.052285,80.198936,29.5,135.0,EN_ROUTE_TO_PATIENT
2026-08-21 08:12:32,AMB0030,REQ00464,13.050073,80.191528,25.8,135.0,EN_ROUTE_TO_PATIENT
2026-08-21 08:12:40,AMB0030,REQ00464,13.049004,80.185633,36.7,135.0,EN_ROUTE_TO_PATIENT
2026-08-21 08:12:46,AMB0030,REQ00464,13.04654,80.178727,47.0,135.0,EN_ROUTE_TO_PATIENT
2026-08-21 08:12:51,AMB0030,REQ00464,13.045486,80.172519,38.3,135.0,EN_ROUTE_TO_PATIENT
2026-08-21 08:12:58,AMB0030,REQ00464,13.043926,80.165997,39.0,135.0,EN_ROUTE_TO_PATIENT
2026-08-21 08:13:39,AMB0030,REQ00464,13.043903,80.165708,25.0,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-21 08:13:47,AMB0030,REQ00464,13.035755,80.173434,35.7,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-21 08:13:54,AMB0030,REQ00464,13.027239,80.181673,33.2,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-21 08:13:58,AMB0030,REQ00464,13.018615,80.18981,53.2,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-21 08:14:03,AMB0030,REQ00464,13.010064,80.197317,31.7,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-21 08:14:09,AMB0030,REQ00464,13.00107,80.205426,34.1,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-21 08:14:13,AMB0030,REQ00464,12.993118,80.214234,54.8,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-21 08:14:18,AMB0030,REQ00464,12.984339,80.221595,54.6,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-21 08:14:22,AMB0030,REQ00464,12.975937,80.229761,32.1,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-21 08:14:27,AMB0030,REQ00464,12.967657,80.237553,52.7,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-21 08:14:35,AMB0030,REQ00464,12.959427,80.245702,41.9,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-07 08:35:01,AMB0024,REQ02267,13.10202,80.275755,50.3,135.0,EN_ROUTE_TO_PATIENT
2026-08-07 08:35:07,AMB0024,REQ02267,13.089076,80.265297,40.5,135.0,EN_ROUTE_TO_PATIENT
2026-08-07 08:35:11,AMB0024,REQ02267,13.07606,80.254215,41.8,135.0,EN_ROUTE_TO_PATIENT
2026-08-07 08:35:18,AMB0024,REQ02267,13.063534,80.244175,44.5,135.0,EN_ROUTE_TO_PATIENT
2026-08-07 08:35:24,AMB0024,REQ02267,13.050646,80.233711,23.2,135.0,EN_ROUTE_TO_PATIENT
2026-08-07 08:35:31,AMB0024,REQ02267,13.037444,80.222231,33.7,135.0,EN_ROUTE_TO_PATIENT
2026-08-07 08:35:38,AMB0024,REQ02267,13.02467,80.21231,23.2,135.0,EN_ROUTE_TO_PATIENT
2026-08-07 08:35:44,AMB0024,REQ02267,13.01172,80.201458,36.9,135.0,EN_ROUTE_TO_PATIENT
2026-08-07 08:35:51,AMB0024,REQ02267,12.99912,80.191511,31.1,135.0,EN_ROUTE_TO_PATIENT
2026-08-07 08:35:59,AMB0024,REQ02267,12.986913,80.180793,51.6,135.0,EN_ROUTE_TO_PATIENT
2026-08-07 08:36:06,AMB0024,REQ02267,12.973353,80.169648,47.3,135.0,EN_ROUTE_TO_PATIENT
2026-08-07 08:36:13,AMB0024,REQ02267,12.961209,80.159057,25.7,135.0,EN_ROUTE_TO_PATIENT
2026-08-07 08:36:18,AMB0024,REQ02267,12.94744,80.149416,35.5,135.0,EN_ROUTE_TO_PATIENT
2026-08-07 08:36:24,AMB0024,REQ02267,12.935029,80.138793,44.4,135.0,EN_ROUTE_TO_PATIENT
2026-08-07 08:37:30,AMB0024,REQ02267,12.935546,80.138303,23.4,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-07 08:37:37,AMB0024,REQ02267,12.926308,80.144214,24.3,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-07 08:37:41,AMB0024,REQ02267,12.917028,80.149336,40.1,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-07 08:37:49,AMB0024,REQ02267,12.907905,80.155036,53.9,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-07 08:37:57,AMB0024,REQ02267,12.898554,80.160853,47.6,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-07 08:38:04,AMB0024,REQ02267,12.88934,80.166342,33.3,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-07 08:38:11,AMB0024,REQ02267,12.880031,80.170872,20.0,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-07 08:38:18,AMB0024,REQ02267,12.870096,80.176254,42.3,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-07 08:38:22,AMB0024,REQ02267,12.86101,80.182672,24.4,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-07 08:38:29,AMB0024,REQ02267,12.852291,80.187232,40.2,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-07 08:38:36,AMB0024,REQ02267,12.843284,80.193616,47.1,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-07 08:38:42,AMB0024,REQ02267,12.83431,80.198935,30.7,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-07 08:38:47,AMB0024,REQ02267,12.825202,80.204365,35.5,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-07 08:38:53,AMB0024,REQ02267,12.815402,80.209638,53.2,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-07 08:38:57,AMB0024,REQ02267,12.80589,80.214699,44.5,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-07 08:39:01,AMB0024,REQ02267,12.796729,80.219972,27.7,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-13 18:16:34,AMB0019,REQ01758,13.110282,80.295408,53.9,135.0,EN_ROUTE_TO_PATIENT
2026-08-13 18:16:41,AMB0019,REQ01758,13.108257,80.290087,28.1,135.0,EN_ROUTE_TO_PATIENT
2026-08-13 18:16:47,AMB0019,REQ01758,13.105134,80.283636,47.0,135.0,EN_ROUTE_TO_PATIENT
2026-08-13 18:16:52,AMB0019,REQ01758,13.10318,80.27643,43.1,135.0,EN_ROUTE_TO_PATIENT
2026-08-13 18:16:59,AMB0019,REQ01758,13.100451,80.270418,34.8,135.0,EN_ROUTE_TO_PATIENT
2026-08-13 18:17:04,AMB0019,REQ01758,13.098315,80.263693,48.3,135.0,EN_ROUTE_TO_PATIENT
2026-08-13 18:17:10,AMB0019,REQ01758,13.095618,80.25775,37.2,135.0,EN_ROUTE_TO_PATIENT
2026-08-13 18:17:17,AMB0019,REQ01758,13.092762,80.25111,20.1,135.0,EN_ROUTE_TO_PATIENT
2026-08-13 18:17:25,AMB0019,REQ01758,13.090536,80.244222,25.3,135.0,EN_ROUTE_TO_PATIENT
2026-08-13 18:17:33,AMB0019,REQ01758,13.088359,80.238302,22.1,135.0,EN_ROUTE_TO_PATIENT
2026-08-13 18:17:37,AMB0019,REQ01758,13.08507,80.231896,22.1,135.0,EN_ROUTE_TO_PATIENT
2026-08-13 18:17:42,AMB0019,REQ01758,13.082785,80.225051,28.9,135.0,EN_ROUTE_TO_PATIENT
2026-08-13 18:17:50,AMB0019,REQ01758,13.0812,80.218647,47.0,135.0,EN_ROUTE_TO_PATIENT
2026-08-13 18:17:58,AMB0019,REQ01758,13.078289,80.212509,43.7,135.0,EN_ROUTE_TO_PATIENT
2026-08-13 18:18:05,AMB0019,REQ01758,13.075527,80.205738,29.5,135.0,EN_ROUTE_TO_PATIENT
2026-08-13 18:18:12,AMB0019,REQ01758,13.073997,80.19975,42.9,135.0,EN_ROUTE_TO_PATIENT
2026-08-13 18:18:17,AMB0019,REQ01758,13.070976,80.192874,40.9,135.0,EN_ROUTE_TO_PATIENT
2026-08-13 18:19:33,AMB0019,REQ01758,13.07078,80.193278,36.7,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-13 18:19:38,AMB0019,REQ01758,13.06219,80.197919,43.0,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-13 18:19:43,AMB0019,REQ01758,13.052096,80.201973,46.5,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-13 18:19:51,AMB0019,REQ01758,13.042878,80.206843,46.8,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-13 18:19:56,AMB0019,REQ01758,13.033637,80.210143,37.7,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-13 18:20:01,AMB0019,REQ01758,13.024624,80.214811,38.4,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-13 18:20:08,AMB0019,REQ01758,13.014924,80.219381,39.4,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-13 18:20:13,AMB0019,REQ01758,13.006022,80.223411,39.3,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-13 18:20:20,AMB0019,REQ01758,12.996287,80.228007,38.3,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-13 18:20:28,AMB0019,REQ01758,12.987394,80.233136,25.2,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-13 18:20:36,AMB0019,REQ01758,12.978478,80.237103,24.3,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-13 18:20:43,AMB0019,REQ01758,12.969286,80.241764,27.4,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-13 18:20:50,AMB0019,REQ01758,12.960106,80.245878,53.8,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-12 21:11:35,AMB0045,REQ02847,13.117114,80.151694,53.2,135.0,EN_ROUTE_TO_PATIENT
2026-08-12 21:11:43,AMB0045,REQ02847,13.112295,80.151555,51.3,135.0,EN_ROUTE_TO_PATIENT
2026-08-12 21:11:48,AMB0045,REQ02847,13.108265,80.152981,27.6,135.0,EN_ROUTE_TO_PATIENT
2026-08-12 21:11:54,AMB0045,REQ02847,13.103596,80.153685,27.5,135.0,EN_ROUTE_TO_PATIENT
2026-08-12 21:12:01,AMB0045,REQ02847,13.098178,80.154286,29.8,135.0,EN_ROUTE_TO_PATIENT
2026-08-12 21:12:08,AMB0045,REQ02847,13.093783,80.155221,25.5,135.0,EN_ROUTE_TO_PATIENT
2026-08-12 21:12:14,AMB0045,REQ02847,13.088926,80.155187,24.9,135.0,EN_ROUTE_TO_PATIENT
2026-08-12 21:12:18,AMB0045,REQ02847,13.084518,80.155788,21.9,135.0,EN_ROUTE_TO_PATIENT
2026-08-12 21:12:23,AMB0045,REQ02847,13.080224,80.156772,28.5,135.0,EN_ROUTE_TO_PATIENT
2026-08-12 21:12:29,AMB0045,REQ02847,13.075491,80.157658,54.4,135.0,EN_ROUTE_TO_PATIENT
2026-08-12 21:12:36,AMB0045,REQ02847,13.070493,80.158996,37.4,135.0,EN_ROUTE_TO_PATIENT
2026-08-12 21:12:43,AMB0045,REQ02847,13.066108,80.1588,32.3,135.0,EN_ROUTE_TO_PATIENT
2026-08-12 21:12:51,AMB0045,REQ02847,13.061383,80.160232,38.8,135.0,EN_ROUTE_TO_PATIENT
2026-08-12 21:12:59,AMB0045,REQ02847,13.056462,80.160073,23.9,135.0,EN_ROUTE_TO_PATIENT
2026-08-12 21:13:07,AMB0045,REQ02847,13.051366,80.160897,48.8,135.0,EN_ROUTE_TO_PATIENT
2026-08-12 21:13:49,AMB0045,REQ02847,13.051382,80.161469,27.4,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-12 21:13:57,AMB0045,REQ02847,13.040275,80.157537,30.5,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-12 21:14:04,AMB0045,REQ02847,13.029281,80.154635,28.3,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-12 21:14:10,AMB0045,REQ02847,13.018923,80.152046,54.0,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-12 21:14:15,AMB0045,REQ02847,13.008503,80.148233,29.3,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-12 21:14:22,AMB0045,REQ02847,12.997192,80.144838,49.7,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-12 21:14:30,AMB0045,REQ02847,12.986711,80.141866,39.3,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-12 21:14:37,AMB0045,REQ02847,12.975596,80.138383,46.8,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-12 21:14:44,AMB0045,REQ02847,12.96426,80.135193,43.1,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-12 21:14:52,AMB0045,REQ02847,12.95377,80.131873,31.3,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-12 21:14:56,AMB0045,REQ02847,12.942818,80.128416,36.3,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-30 16:04:44,AMB0076,REQ02202,13.041825,80.206496,48.2,135.0,EN_ROUTE_TO_PATIENT
2026-08-30 16:04:52,AMB0076,REQ02202,13.045485,80.21166,36.5,135.0,EN_ROUTE_TO_PATIENT
2026-08-30 16:04:59,AMB0076,REQ02202,13.049377,80.217532,44.3,135.0,EN_ROUTE_TO_PATIENT
2026-08-30 16:05:04,AMB0076,REQ02202,13.052297,80.222675,50.0,135.0,EN_ROUTE_TO_PATIENT
2026-08-30 16:05:08,AMB0076,REQ02202,13.056789,80.22789,51.4,135.0,EN_ROUTE_TO_PATIENT
2026-08-30 16:05:12,AMB0076,REQ02202,13.06042,80.233448,28.8,135.0,EN_ROUTE_TO_PATIENT
2026-08-30 16:05:17,AMB0076,REQ02202,13.064557,80.238165,50.5,135.0,EN_ROUTE_TO_PATIENT
2026-08-30 16:05:24,AMB0076,REQ02202,13.06837,80.243641,42.7,135.0,EN_ROUTE_TO_PATIENT
2026-08-30 16:05:28,AMB0076,REQ02202,13.072308,80.249854,24.1,135.0,EN_ROUTE_TO_PATIENT
2026-08-30 16:05:35,AMB0076,REQ02202,13.075996,80.255131,38.1,135.0,EN_ROUTE_TO_PATIENT
2026-08-30 16:05:39,AMB0076,REQ02202,13.079063,80.259683,25.4,135.0,EN_ROUTE_TO_PATIENT
2026-08-30 16:05:43,AMB0076,REQ02202,13.082837,80.265314,37.4,135.0,EN_ROUTE_TO_PATIENT
2026-08-30 16:05:47,AMB0076,REQ02202,13.087181,80.270326,21.9,135.0,EN_ROUTE_TO_PATIENT
2026-08-30 16:07:03,AMB0076,REQ02202,13.08707,80.270329,50.1,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-30 16:07:11,AMB0076,REQ02202,13.077357,80.261535,43.9,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-30 16:07:17,AMB0076,REQ02202,13.067686,80.251562,32.8,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-30 16:07:23,AMB0076,REQ02202,13.058148,80.242305,52.5,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-30 16:07:28,AMB0076,REQ02202,13.048308,80.232223,50.3,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-30 16:07:33,AMB0076,REQ02202,13.039179,80.223774,50.3,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-30 16:07:39,AMB0076,REQ02202,13.029698,80.213728,29.0,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-30 16:07:45,AMB0076,REQ02202,13.019535,80.20391,53.0,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-30 16:07:51,AMB0076,REQ02202,13.010593,80.194609,26.4,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-30 16:07:56,AMB0076,REQ02202,13.001237,80.18564,24.5,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-30 16:08:02,AMB0076,REQ02202,12.990641,80.176474,46.0,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-30 16:08:10,AMB0076,REQ02202,12.982053,80.166093,54.5,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-30 16:08:16,AMB0076,REQ02202,12.971365,80.156509,29.8,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-30 16:08:20,AMB0076,REQ02202,12.961729,80.147407,26.6,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-30 16:08:28,AMB0076,REQ02202,12.952544,80.137449,40.1,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-30 16:08:32,AMB0076,REQ02202,12.943516,80.128911,51.8,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-19 00:29:45,AMB0093,REQ00911,13.00442,80.257573,42.5,135.0,EN_ROUTE_TO_PATIENT
2026-08-19 00:29:53,AMB0093,REQ00911,12.99683,80.243947,30.0,135.0,EN_ROUTE_TO_PATIENT
2026-08-19 00:29:59,AMB0093,REQ00911,12.988866,80.230328,25.1,135.0,EN_ROUTE_TO_PATIENT
2026-08-19 00:30:07,AMB0093,REQ00911,12.980213,80.215696,32.6,135.0,EN_ROUTE_TO_PATIENT
2026-08-19 00:30:13,AMB0093,REQ00911,12.973047,80.202545,33.4,135.0,EN_ROUTE_TO_PATIENT
2026-08-19 00:30:17,AMB0093,REQ00911,12.964682,80.188236,39.6,135.0,EN_ROUTE_TO_PATIENT
2026-08-19 00:30:22,AMB0093,REQ00911,12.956235,80.174856,46.0,135.0,EN_ROUTE_TO_PATIENT
2026-08-19 00:30:30,AMB0093,REQ00911,12.949141,80.160155,23.4,135.0,EN_ROUTE_TO_PATIENT
2026-08-19 00:30:37,AMB0093,REQ00911,12.941237,80.146742,21.9,135.0,EN_ROUTE_TO_PATIENT
2026-08-19 00:30:45,AMB0093,REQ00911,12.932227,80.132186,32.4,135.0,EN_ROUTE_TO_PATIENT
2026-08-19 00:30:53,AMB0093,REQ00911,12.92517,80.118423,39.9,135.0,EN_ROUTE_TO_PATIENT
2026-08-19 00:30:59,AMB0093,REQ00911,12.916992,80.104733,29.2,135.0,EN_ROUTE_TO_PATIENT
2026-08-19 00:31:41,AMB0093,REQ00911,12.916223,80.105123,39.2,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-19 00:31:47,AMB0093,REQ00911,12.920996,80.116695,29.5,135.0,EN_ROUTE_TO_HOSPITAL
2026-08-19 00:31:51,AMB0093,REQ00911,12.924185,80.128334,40.8,135.0,EN_ROUTE_TO_HOSPITAL
